,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
0,1,Precious Achiuwa,PF-C,24,TOT,63,18,22.7,3.4,6.7,.501,0.4,1.4,.275,3.0,5.3,.563,.531,1.0,1.6,.616,2.7,4.0,6.7,1.4,0.7,1.0,1.1,1.9,8.1,2024
1,1,Precious Achiuwa,C,24,TOR,25,0,17.5,3.1,6.8,.459,0.5,1.9,.277,2.6,4.9,.528,.497,1.0,1.7,.571,2.0,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7,2024
2,1,Precious Achiuwa,PF,24,NYK,38,18,26.2,3.5,6.7,.530,0.3,1.2,.273,3.2,5.5,.584,.553,1.0,1.5,.649,3.1,4.4,7.4,1.2,0.7,1.3,1.1,2.1,8.3,2024
3,2,Bam Adebayo,C,26,MIA,60,60,34.3,7.6,14.6,.519,0.1,0.4,.318,7.5,14.3,.524,.523,4.4,5.8,.753,2.3,8.4,10.7,3.9,1.1,1.0,2.3,2.3,19.7,2024
4,3,Ochai Agbaji,SG,23,TOT,70,21,20.3,2.3,5.5,.414,0.9,2.8,.303,1.4,2.7,.532,.492,0.4,0.6,.667,0.9,1.8,2.7,1.0,0.6,0.5,0.8,1.4,5.8,2024
5,3,Ochai Agbaji,SG,23,UTA,51,10,19.7,2.1,4.9,.426,0.9,2.8,.331,1.2,2.1,.551,.520,0.3,0.4,.750,0.7,1.8,2.5,0.9,0.5,0.6,0.7,1.3,5.4,2024
6,3,Ochai Agbaji,SG,23,TOR,19,11,22.0,2.8,7.1,.393,0.7,2.9,.232,2.1,4.2,.506,.441,0.7,1.2,.591,1.4,1.8,3.3,1.3,0.7,0.4,1.1,1.8,6.9,2024
7,4,Santi Aldama,PF,23,MEM,58,32,26.5,4.2,9.6,.436,1.8,5.1,.352,2.4,4.5,.531,.529,0.9,1.5,.621,1.2,4.6,5.8,2.3,0.7,0.8,1.2,1.4,11.1,2024
8,5,Nickeil Alexander-Walker,SG,25,MIN,71,19,23.6,2.7,6.3,.433,1.5,3.9,.382,1.2,2.4,.518,.552,0.6,0.8,.800,0.5,1.6,2.1,2.5,0.8,0.5,0.9,1.8,7.6,2024
9,6,Grayson Allen,SG,28,PHO,65,65,33.7,4.5,8.9,.510,2.8,5.8,.482,1.7,3.0,.563,.668,1.7,1.9,.889,0.6,3.2,3.8,3.1,0.9,0.6,1.3,2.2,13.6,2024
10,7,Jarrett Allen,C,25,CLE,66,66,31.6,6.5,10.4,.625,0.0,0.1,.000,6.5,10.3,.630,.625,3.2,4.3,.744,3.2,7.5,10.7,2.7,0.7,1.2,1.6,2.0,16.2,2024
11,8,Jose Alvarado,PG,25,NOP,50,0,17.8,2.5,6.0,.407,1.3,3.4,.372,1.2,2.6,.454,.513,0.7,1.0,.680,0.4,1.8,2.2,2.1,1.1,0.3,0.8,1.5,6.9,2024
12,9,Kyle Anderson,PF,30,MIN,68,10,22.9,2.6,5.5,.468,0.1,0.6,.225,2.4,4.9,.497,.480,1.3,1.8,.711,0.8,2.8,3.6,4.2,0.9,0.5,1.2,1.6,6.5,2024
13,10,Giannis Antetokounmpo,PF,29,MIL,66,66,35.0,11.4,18.6,.616,0.5,1.7,.296,10.9,16.8,.649,.629,7.3,11.0,.664,2.6,8.7,11.3,6.4,1.2,1.0,3.4,2.9,30.7,2024
14,11,Thanasis Antetokounmpo,PF,31,MIL,29,0,4.7,0.4,0.9,.500,0.0,0.0,.000,0.4,0.9,.520,.500,0.0,0.1,.000,0.2,0.2,0.4,0.5,0.2,0.1,0.4,0.8,0.9,2024
15,12,Cole Anthony,PG,23,ORL,70,0,23.0,4.1,9.5,.434,1.1,3.3,.321,3.0,6.1,.497,.491,2.4,3.0,.821,0.9,3.1,4.0,3.0,0.8,0.5,1.6,2.3,11.7,2024
16,13,OG Anunoby,SF,26,TOT,44,44,34.0,5.7,11.5,.492,2.0,5.5,.371,3.7,6.1,.601,.580,1.5,2.0,.767,1.0,3.4,4.3,2.3,1.3,0.7,1.6,2.3,14.9,2024
17,13,OG Anunoby,SF,26,TOR,27,27,33.3,5.8,11.9,.489,2.3,6.0,.374,3.6,5.9,.608,.584,1.2,1.7,.717,0.9,3.0,3.9,2.7,1.0,0.5,1.6,2.3,15.1,2024
18,13,OG Anunoby,SF,26,NYK,17,17,35.2,5.5,11.0,.497,1.6,4.5,.364,3.8,6.5,.591,.572,1.9,2.4,.825,1.1,3.9,4.9,1.6,1.7,1.1,1.6,2.4,14.5,2024
19,14,Ryan Arcidiacono,PG,29,NYK,20,0,2.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.4,0.4,0.2,0.1,0.0,0.1,0.3,0.0,2024
20,15,Deni Avdija,SF,23,WAS,65,65,29.2,5.3,10.4,.509,1.2,3.0,.392,4.1,7.4,.556,.565,2.4,3.3,.726,1.2,5.8,7.0,3.7,0.8,0.4,2.0,2.5,14.2,2024
21,16,Deandre Ayton,C,25,POR,47,47,32.3,7.3,12.6,.580,0.0,0.1,.333,7.3,12.5,.581,.581,1.2,1.5,.812,3.2,7.9,11.1,1.6,1.0,0.8,1.8,2.1,15.8,2024
22,17,Udoka Azubuike,C,24,PHO,14,0,7.6,1.1,1.6,.727,0.0,0.0,,1.1,1.6,.727,.727,0.2,0.8,.273,0.8,1.5,2.3,0.2,0.1,0.4,0.3,1.2,2.5,2024
23,18,Ibou Badji,C,21,POR,19,1,10.8,0.6,1.0,.632,0.0,0.0,,0.6,1.0,.632,.632,0.3,0.5,.500,1.0,1.5,2.5,0.7,0.1,1.1,0.7,2.2,1.5,2024
24,19,Marvin Bagley III,C,24,TOT,45,22,21.1,4.7,8.2,.575,0.1,0.4,.316,4.6,7.7,.589,.583,2.0,2.7,.750,2.7,3.5,6.2,1.2,0.4,0.7,1.2,1.7,11.5,2024
25,19,Marvin Bagley III,C,24,DET,26,10,18.4,4.1,7.0,.591,0.0,0.2,.167,4.1,6.7,.606,.594,1.9,2.3,.820,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2,2024
26,19,Marvin Bagley III,C,24,WAS,19,12,24.7,5.5,9.8,.559,0.3,0.7,.385,5.2,9.1,.572,.573,2.1,3.1,.678,4.0,4.5,8.5,1.4,0.6,0.8,1.3,1.9,13.3,2024
27,20,Amari Bailey,PG,19,CHO,6,0,4.3,0.5,1.7,.300,0.0,0.8,.000,0.5,0.8,.600,.300,0.2,0.3,.500,0.3,0.0,0.3,0.3,0.2,0.0,0.2,0.0,1.2,2024
28,21,Patrick Baldwin Jr.,SF,21,WAS,28,2,9.9,1.1,3.2,.356,0.6,1.9,.333,0.5,1.3,.389,.456,0.5,0.7,.684,0.4,2.2,2.6,0.6,0.3,0.4,0.4,1.1,3.4,2024
29,22,LaMelo Ball,PG,22,CHO,22,22,32.3,8.3,19.2,.433,3.2,9.0,.355,5.1,10.3,.500,.515,4.1,4.7,.865,1.3,3.8,5.1,8.0,1.8,0.2,3.8,3.6,23.9,2024
30,23,Mo Bamba,C,25,PHI,49,12,13.0,1.7,3.4,.485,0.5,1.1,.426,1.2,2.3,.513,.554,0.5,0.8,.615,1.3,2.7,4.0,0.8,0.4,1.0,0.8,1.7,4.3,2024
31,24,Paolo Banchero,PF,21,ORL,69,69,34.8,8.1,17.4,.466,1.5,4.2,.365,6.6,13.2,.498,.510,4.9,6.9,.712,1.0,5.7,6.8,5.4,1.0,0.6,3.1,2.0,22.6,2024
32,25,Desmond Bane,SG,25,MEM,40,40,34.3,8.7,18.6,.464,3.3,8.6,.380,5.4,10.0,.538,.552,3.3,3.9,.864,0.9,3.6,4.5,5.3,1.0,0.6,2.6,2.8,23.9,2024
33,26,Dalano Banton,PG,24,TOT,44,8,15.8,2.8,6.8,.405,0.8,2.5,.330,1.9,4.3,.450,.467,1.4,1.8,.763,0.8,1.9,2.7,1.7,0.5,0.3,1.1,1.2,7.8,2024
34,26,Dalano Banton,PG,24,BOS,24,1,7.1,0.8,2.1,.373,0.1,0.7,.125,0.7,1.5,.486,.392,0.7,0.8,.800,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3,2024
35,26,Dalano Banton,PG,24,POR,20,7,26.1,5.2,12.5,.412,1.8,4.8,.365,3.4,7.7,.442,.482,2.3,3.0,.750,1.1,3.1,4.2,2.7,0.8,0.5,1.9,1.7,14.3,2024
36,27,Dominick Barlow,PF,20,SAS,31,1,12.9,1.8,3.6,.505,0.1,0.3,.333,1.7,3.3,.520,.518,0.9,1.4,.690,1.4,2.1,3.5,1.2,0.4,0.5,0.2,1.5,4.6,2024
37,28,Harrison Barnes,PF,31,SAC,70,70,29.3,4.3,8.9,.485,1.9,4.7,.398,2.4,4.1,.587,.592,1.9,2.3,.802,0.8,2.1,2.9,1.1,0.7,0.2,0.7,1.3,12.3,2024
38,29,Scottie Barnes,SG,22,TOR,60,60,34.9,7.5,15.7,.475,1.7,4.9,.341,5.8,10.8,.536,.528,3.3,4.2,.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9,2024
39,30,RJ Barrett,SG,23,TOT,53,53,31.6,7.3,14.9,.489,1.6,4.4,.369,5.6,10.5,.539,.543,3.4,4.8,.709,0.9,4.4,5.3,3.2,0.5,0.4,2.0,2.2,19.5,2024
40,30,RJ Barrett,SG,23,NYK,26,26,29.5,6.3,14.9,.423,1.7,5.0,.331,4.7,9.9,.469,.478,4.0,4.8,.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2,2024
41,30,RJ Barrett,SG,23,TOR,27,27,33.7,8.2,14.8,.553,1.6,3.8,.417,6.6,11.0,.599,.606,2.9,4.8,.592,1.0,5.2,6.2,4.0,0.6,0.4,2.2,2.6,20.8,2024
42,31,Charles Bassey,C,23,SAS,19,0,10.8,1.5,2.1,.725,0.0,0.1,.000,1.5,2.1,.744,.725,0.3,0.3,.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,2024
43,32,Emoni Bates,SF,20,CLE,12,0,8.2,1.0,3.1,.324,0.8,2.3,.321,0.3,0.8,.333,.446,0.1,0.3,.250,0.1,0.8,0.9,0.6,0.1,0.2,0.2,0.4,2.8,2024
44,33,Keita Bates-Diop,SF,28,TOT,53,8,12.5,1.4,3.1,.434,0.4,1.3,.304,1.0,1.8,.526,.497,0.6,0.8,.762,0.6,1.5,2.1,0.7,0.5,0.4,0.3,0.7,3.7,2024
45,33,Keita Bates-Diop,SF,28,PHO,39,8,15.3,1.6,3.8,.427,0.5,1.6,.313,1.1,2.2,.512,.493,0.7,0.9,.722,0.8,1.8,2.6,0.9,0.6,0.5,0.3,0.8,4.5,2024
46,33,Keita Bates-Diop,SF,28,BRK,14,0,4.9,0.6,1.1,.500,0.1,0.4,.200,0.5,0.8,.636,.531,0.4,0.4,1.000,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6,2024
47,34,Nicolas Batum,PF,35,TOT,49,33,24.8,1.9,4.1,.457,1.1,2.9,.390,0.7,1.2,.621,.595,0.3,0.4,.714,1.2,2.9,4.1,2.1,0.8,0.7,0.7,2.0,5.1,2024
48,34,Nicolas Batum,PF,35,LAC,3,0,18.0,1.0,2.7,.375,0.7,2.3,.286,0.3,0.3,1.000,.500,0.0,0.0,,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7,2024
49,34,Nicolas Batum,PF,35,PHI,46,33,25.2,1.9,4.2,.461,1.2,2.9,.396,0.8,1.2,.614,.599,0.3,0.5,.714,1.3,2.9,4.2,2.1,0.8,0.7,0.7,2.0,5.3,2024
50,35,Darius Bazley,PF,23,PHI,3,0,3.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.0,2024
51,36,Bradley Beal,SG,30,PHO,42,42,33.0,7.1,14.1,.506,1.6,4.4,.377,5.5,9.7,.564,.564,2.3,2.8,.798,0.9,3.2,4.1,5.1,0.9,0.4,2.5,2.5,18.1,2024
52,37,Malik Beasley,SG,27,MIL,68,68,29.6,4.1,9.0,.456,2.9,6.7,.430,1.2,2.3,.532,.617,0.3,0.5,.688,0.6,3.3,3.9,1.4,0.8,0.1,0.7,2.0,11.4,2024
53,38,MarJon Beauchamp,SF,23,MIL,46,1,12.9,1.6,3.4,.478,0.6,1.6,.389,1.0,1.8,.553,.567,0.4,0.6,.679,0.5,1.6,2.1,0.7,0.3,0.1,0.6,1.2,4.3,2024
54,39,Jules Bernard,SG,24,WAS,12,0,7.1,1.5,3.4,.439,0.6,1.7,.350,0.9,1.8,.524,.524,0.3,0.5,.500,0.6,0.4,1.0,0.9,0.1,0.1,0.3,0.7,3.8,2024
55,40,Dāvis Bertāns,PF,31,TOT,32,0,13.5,1.8,4.8,.375,1.5,4.1,.374,0.3,0.7,.381,.536,0.7,0.8,.885,0.2,1.1,1.3,0.8,0.5,0.3,0.3,1.1,5.8,2024
56,40,Dāvis Bertāns,PF,31,OKC,15,0,6.1,0.7,1.7,.385,0.7,1.6,.417,0.0,0.1,.000,.577,0.9,1.0,.933,0.1,0.5,0.7,0.6,0.2,0.2,0.1,0.7,2.9,2024
57,40,Dāvis Bertāns,PF,31,CHO,17,0,20.1,2.8,7.4,.373,2.3,6.3,.364,0.5,1.1,.421,.528,0.5,0.6,.818,0.3,1.6,1.9,1.0,0.8,0.3,0.5,1.5,8.4,2024
58,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
59,41,Patrick Beverley,PG,35,TOT,66,7,19.6,2.1,5.1,.407,0.8,2.4,.327,1.3,2.7,.480,.485,1.0,1.2,.805,0.6,2.4,3.0,2.8,0.6,0.4,0.9,1.8,5.9,2024
60,41,Patrick Beverley,PG,35,PHI,47,5,19.6,2.2,5.1,.432,0.7,2.3,.321,1.5,2.8,.523,.504,1.1,1.3,.810,0.6,2.4,3.1,3.1,0.5,0.4,1.0,1.8,6.3,2024
61,41,Patrick Beverley,PG,35,MIL,19,2,19.6,1.7,4.9,.344,0.9,2.6,.340,0.8,2.3,.349,.435,0.8,1.0,.789,0.6,2.3,2.9,2.2,0.7,0.6,0.7,1.9,5.1,2024
62,42,Saddiq Bey,SF,24,ATL,63,51,32.7,4.6,11.1,.416,1.8,5.7,.316,2.8,5.4,.522,.497,2.7,3.2,.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,1.4,13.7,2024
63,43,Goga Bitadze,C,24,ORL,56,33,16.5,2.2,3.6,.610,0.0,0.2,.154,2.1,3.3,.642,.615,1.0,1.4,.667,1.9,3.0,4.9,1.4,0.5,1.3,0.7,1.8,5.4,2024
64,44,Onuralp Bitim,SG,24,CHI,15,0,14.3,1.8,4.1,.443,0.7,2.1,.323,1.1,2.0,.567,.525,0.2,0.3,.750,0.4,1.5,1.9,0.7,0.2,0.1,0.4,1.2,4.5,2024
65,45,Bismack Biyombo,C,31,TOT,36,27,21.0,1.9,3.4,.553,0.0,0.0,,1.9,3.4,.553,.553,0.7,1.4,.480,1.7,3.8,5.5,1.5,0.3,1.0,1.2,2.4,4.4,2024
66,45,Bismack Biyombo,C,31,MEM,30,27,23.9,2.2,4.0,.563,0.0,0.0,,2.2,4.0,.563,.563,0.7,1.5,.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,2024
67,45,Bismack Biyombo,C,31,OKC,6,0,6.2,0.2,0.7,.250,0.0,0.0,,0.2,0.7,.250,.250,0.3,0.7,.500,0.5,0.5,1.0,0.3,0.2,0.2,0.7,1.0,0.7,2024
68,46,Anthony Black,PG,20,ORL,63,33,17.6,1.7,3.7,.460,0.5,1.4,.386,1.2,2.3,.503,.532,0.8,1.2,.623,0.5,1.7,2.2,1.4,0.5,0.3,0.8,1.7,4.7,2024
69,47,Leaky Black,SF,24,CHO,22,3,9.9,0.8,1.8,.436,0.3,0.7,.467,0.5,1.1,.417,.526,0.4,0.6,.643,0.4,1.4,1.7,0.8,0.2,0.3,0.2,0.7,2.3,2024
70,48,Buddy Boeheim,SF,24,DET,3,0,9.3,1.7,4.0,.417,1.3,3.3,.400,0.3,0.7,.500,.583,1.7,1.7,1.000,0.3,1.0,1.3,1.0,0.0,0.0,0.0,0.3,6.3,2024
71,49,Bogdan Bogdanović,SG,31,ATL,67,21,29.6,5.9,13.8,.423,3.1,8.2,.374,2.8,5.6,.495,.534,1.7,1.9,.911,0.7,2.7,3.3,3.0,1.2,0.3,1.3,2.3,16.5,2024
72,50,Bojan Bogdanović,PF-SF,34,TOT,45,27,28.4,5.8,12.9,.447,2.5,6.4,.396,3.2,6.5,.498,.546,2.3,3.0,.789,0.4,2.6,3.0,2.0,0.6,0.1,2.0,1.9,16.4,2024
73,50,Bojan Bogdanović,PF,34,DET,28,27,32.9,7.1,15.2,.468,3.1,7.4,.415,4.0,7.8,.518,.569,2.9,3.7,.779,0.5,2.9,3.4,2.5,0.8,0.1,2.3,2.0,20.2,2024
74,50,Bojan Bogdanović,SF,34,NYK,17,0,21.0,3.5,9.1,.390,1.6,4.8,.346,1.9,4.3,.438,.481,1.4,1.7,.828,0.3,2.0,2.3,1.1,0.3,0.1,1.6,1.7,10.1,2024
75,51,Bol Bol,PF,24,PHO,33,0,11.3,2.4,3.9,.620,0.5,1.3,.395,1.9,2.6,.733,.686,0.4,0.5,.765,0.8,2.5,3.4,0.4,0.2,0.6,0.5,1.1,5.8,2024
76,52,Marques Bolden,C,25,TOT,4,0,4.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.3,0.5,0.0,2024
77,52,Marques Bolden,C,25,MIL,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,2024
78,52,Marques Bolden,C,25,CHO,2,0,6.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,2024
79,53,Devin Booker,PG,27,PHO,57,57,35.7,9.6,19.4,.495,2.2,5.9,.366,7.5,13.5,.551,.551,5.8,6.6,.883,0.8,3.9,4.8,6.9,0.9,0.4,2.5,3.0,27.2,2024
80,54,Brandon Boston Jr.,SF,22,LAC,26,0,8.5,1.6,3.7,.423,0.3,1.2,.300,1.2,2.6,.478,.469,0.6,0.8,.682,0.4,0.7,1.2,0.3,0.2,0.3,0.4,1.0,4.1,2024
81,55,Chris Boucher,PF,31,TOR,50,0,14.1,2.2,4.3,.507,0.6,1.9,.330,1.6,2.5,.642,.578,1.4,1.8,.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,2024
82,56,James Bouknight,SG,23,CHO,14,0,5.8,1.3,2.9,.439,0.9,2.1,.433,0.4,0.8,.455,.598,0.1,0.1,.500,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,2024
83,57,Jamaree Bouyea,PG,24,POR,6,0,9.5,0.8,3.5,.238,0.0,1.3,.000,0.8,2.2,.385,.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7,2024
84,58,Malaki Branham,PG,20,SAS,66,23,20.5,3.4,8.0,.426,1.1,3.3,.330,2.3,4.7,.494,.494,0.8,0.8,.926,0.4,1.6,2.0,2.2,0.4,0.1,1.2,1.2,8.7,2024
85,59,Christian Braun,SG,22,DEN,71,1,19.4,2.6,5.6,.459,0.7,1.9,.371,1.9,3.8,.502,.520,1.2,1.7,.689,0.8,2.7,3.6,1.4,0.5,0.4,0.7,1.7,7.0,2024
86,60,Mikal Bridges,SF,27,BRK,71,71,35.2,7.2,16.4,.439,2.6,7.2,.368,4.5,9.2,.495,.520,3.5,4.3,.810,0.8,3.9,4.8,3.7,1.0,0.4,2.1,1.5,20.5,2024
87,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
88,61,Miles Bridges,SF,25,CHO,59,57,37.6,8.2,17.9,.461,2.3,6.6,.354,5.9,11.3,.522,.526,2.5,3.1,.817,1.1,6.4,7.5,3.3,1.0,0.5,2.1,1.8,21.3,2024
89,62,Oshae Brissett,SF,25,BOS,47,1,11.7,1.3,2.8,.454,0.3,1.1,.294,0.9,1.7,.557,.512,0.9,1.4,.642,1.1,1.8,2.9,0.8,0.3,0.1,0.3,1.0,3.7,2024
90,63,Izaiah Brockington,PG,24,NOP,1,0,3.0,2.0,5.0,.400,0.0,1.0,.000,2.0,4.0,.500,.400,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2024
91,64,Malcolm Brogdon,PG,31,POR,39,25,28.7,5.6,12.7,.440,2.1,5.1,.412,3.5,7.6,.458,.522,2.4,3.0,.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,1.5,15.7,2024
92,65,Armoni Brooks,PG,25,BRK,10,0,10.4,1.5,4.6,.326,1.1,3.2,.344,0.4,1.4,.286,.446,0.1,0.2,.500,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,2024
93,66,Dillon Brooks,SF,28,HOU,61,61,30.9,4.7,10.6,.441,1.9,5.0,.374,2.8,5.6,.501,.529,1.7,2.0,.837,0.7,2.7,3.5,1.7,0.9,0.1,1.3,3.2,12.9,2024
94,67,Bruce Brown,SG-PG,27,TOT,59,42,28.3,4.2,8.9,.465,0.8,2.5,.309,3.4,6.4,.526,.509,1.8,2.2,.852,0.9,3.6,4.5,2.9,0.9,0.3,1.3,2.2,10.9,2024
95,67,Bruce Brown,SG,27,IND,33,33,29.7,4.5,9.5,.475,1.0,3.1,.327,3.5,6.5,.545,.527,2.0,2.5,.817,0.8,3.9,4.7,3.0,1.1,0.2,1.2,2.5,12.1,2024
96,67,Bruce Brown,PG,27,TOR,26,9,26.6,3.7,8.2,.451,0.5,1.8,.271,3.2,6.3,.503,.481,1.6,1.8,.913,1.0,3.2,4.2,2.8,0.7,0.3,1.3,1.9,9.5,2024
97,68,Charlie Brown Jr.,SG,26,NYK,8,0,4.6,0.3,1.3,.200,0.3,0.9,.286,0.0,0.4,.000,.300,0.0,0.0,,0.1,0.1,0.3,0.0,0.0,0.3,0.3,0.6,0.8,2024
98,69,Greg Brown III,PF,22,DAL,6,0,6.7,0.8,1.8,.455,0.2,0.5,.333,0.7,1.3,.500,.500,0.7,1.5,.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,2024
99,70,Jaylen Brown,SF,27,BOS,63,63,33.4,9.0,17.9,.504,2.1,5.9,.358,6.9,12.0,.576,.563,3.2,4.5,.702,1.2,4.4,5.6,3.6,1.1,0.5,2.3,2.6,23.4,2024
100,71,Kendall Brown,SG,20,IND,10,0,3.6,0.5,0.9,.556,0.0,0.1,.000,0.5,0.8,.625,.556,0.4,0.6,.667,0.2,0.1,0.3,0.4,0.0,0.0,0.1,0.4,1.4,2024
101,72,Kobe Brown,PF,24,LAC,37,0,8.0,0.7,1.8,.400,0.3,1.1,.308,0.4,0.7,.538,.492,0.0,0.1,.500,0.3,1.0,1.3,0.5,0.2,0.1,0.2,1.1,1.8,2024
102,73,Moses Brown,C,24,POR,17,4,8.6,1.2,2.6,.477,0.0,0.0,,1.2,2.6,.477,.477,0.2,1.1,.222,1.7,2.2,3.9,0.4,0.1,0.4,0.4,1.2,2.7,2024
103,74,Troy Brown Jr.,SF,24,TOT,48,5,11.6,1.4,3.4,.411,0.8,2.3,.342,0.6,1.1,.558,.528,0.5,0.6,.862,0.4,1.7,2.1,1.0,0.2,0.0,0.5,0.7,4.1,2024
104,74,Troy Brown Jr.,SF,24,MIN,37,3,11.1,1.4,3.2,.441,0.8,2.3,.369,0.6,0.9,.618,.572,0.5,0.6,.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,2024
105,74,Troy Brown Jr.,SF,24,DET,11,2,13.5,1.4,4.1,.333,0.6,2.5,.259,0.7,1.6,.444,.411,0.5,0.6,.857,0.3,2.3,2.5,1.1,0.1,0.0,0.5,0.6,3.9,2024
106,75,Jalen Brunson,PG,27,NYK,65,65,35.1,9.8,20.6,.475,2.7,6.7,.402,7.1,13.9,.510,.540,5.2,6.1,.842,0.6,3.1,3.6,6.5,0.9,0.2,2.5,1.9,27.4,2024
107,76,Thomas Bryant,C,26,MIA,34,4,11.1,1.9,3.4,.560,0.1,0.5,.188,1.8,2.9,.620,.573,1.1,1.2,.878,0.9,2.4,3.3,0.6,0.2,0.4,0.5,1.2,5.0,2024
108,77,Kobe Bufkin,SG,20,ATL,9,0,9.9,1.4,4.1,.351,0.6,1.9,.294,0.9,2.2,.400,.419,0.2,0.4,.500,0.2,1.3,1.6,1.7,0.3,0.1,0.6,0.7,3.7,2024
109,78,Reggie Bullock,SF,32,HOU,32,0,9.7,0.8,2.1,.403,0.7,1.7,.389,0.2,0.4,.462,.560,0.0,0.0,1.000,0.2,1.6,1.7,0.4,0.3,0.1,0.3,0.6,2.4,2024
110,79,Alec Burks,SG,32,TOT,61,1,19.1,3.4,9.1,.374,2.0,5.3,.378,1.4,3.8,.370,.485,2.3,2.7,.867,0.4,2.0,2.3,1.4,0.4,0.2,0.8,1.2,11.1,2024
